ANO;ID_ESPACIA;DEPTO;MUNICIPIO;Y_PROP;Y_PROP2;CUL_ILI;GRUPO_ARMA;ACCION_ARMADA;MINAS;INFRACCIONES_H;ACTO_TERRO
2002;76834;VALLE DEL CAUCA;TULUA;0,0053364166;0,0553364166;0;1;1;0;354;5
2008;52573;NARIÑO;PUERRES;0,0053330308;0,0553330308;0;1;1;0;4;2
2015;25518;CUNDINAMARCA;PAIME;0,0053309640;0,0553309640;0;0;0;0;0;0
2014;5091;ANTIOQUIA;BETANIA;0,0053259480;0,0553259480;0;0;0;0;5;0
2015;5086;ANTIOQUIA;BELMIRA;0,0053254438;0,0553254438;0;0;0;0;0;0
2012;23672;CORDOBA;SAN ANTERO;0,0053230914;0,0553230914;0;1;1;0;11;0
2014;50245;META;EL CALVARIO;0,0053215078;0,0553215078;0;0;0;0;0;0
2005;86760;PUTUMAYO;SANTIAGO;0,0053208817;0,0553208817;1;1;1;0;2;0
2006;25426;CUNDINAMARCA;MACHETA;0,0053183631;0,0553183631;0;1;1;0;0;0
2010;23417;CORDOBA;LORICA;0,0053177975;0,0553177975;0;1;1;0;57;2
2016;76403;VALLE DEL CAUCA;LA VICTORIA;0,0053163211;0,0553163211;0;0;0;0;0;0
2003;41660;HUILA;SALADOBLANCO;0,0053148817;0,0553148817;0;0;1;0;16;0
2008;17616;CALDAS;RISARALDA;0,0053145231;0,0553145231;0;1;1;0;0;0
2008;5576;ANTIOQUIA;PUEBLORRICO;0,0053137652;0,0553137652;0;1;1;0;0;0
2004;15480;BOYACA;MUZO;0,0053104181;0,0553104181;1;1;1;0;19;0
2007;52356;NARIÑO;IPIALES;0,0053049935;0,0553049935;1;1;1;1;127;11
2016;94001;GUAINIA;INIRIDA;0,0053045088;0,0553045088;0;0;0;0;0;0
2015;76828;VALLE DEL CAUCA;TRUJILLO;0,0053029885;0,0553029885;0;0;0;0;7;0
2006;17616;CALDAS;RISARALDA;0,0053005206;0,0553005206;0;1;1;0;14;0
2008;52786;NARIÑO;TAMINANGO;0,0053000607;0,0553000607;0;1;1;0;47;3
2008;23350;CORDOBA;LA APARTADA;0,0052996940;0,0552996940;0;1;1;0;10;0
2004;25123;CUNDINAMARCA;CACHIPAY;0,0052994701;0,0552994701;0;1;1;0;1;0
2006;68669;SANTANDER;SAN ANDRES;0,0052976005;0,0552976005;0;1;1;0;0;1
2004;73443;TOLIMA;SAN SEBASTIAN DE MARIQUITA;0,0052964812;0,0552964812;0;1;1;0;49;5
2012;20710;CESAR;SAN ALBERTO;0,0052962453;0,0552962453;1;1;1;0;6;0
2003;25035;CUNDINAMARCA;ANAPOIMA;0,0052957544;0,0552957544;0;1;1;0;7;0
2011;52687;NARIÑO;SAN LORENZO;0,0052956752;0,0552956752;0;1;1;0;10;0
2006;15425;BOYACA;MACANAL;0,0052954882;0,0552954882;0;1;1;0;5;0
2011;52240;NARIÑO;CHACHAGUI;0,0052953461;0,0552953461;0;1;1;0;6;1
2005;25398;CUNDINAMARCA;LA PEÑA;0,0052940335;0,0552940335;0;1;1;0;0;0
2010;27425;CHOCO;MEDIO ATRATO;0,0052924903;0,0552924903;1;1;1;0;14;7
2006;68322;SANTANDER;GUAPOTA;0,0052910053;0,0552910053;0;1;1;0;0;0
2010;70110;SUCRE;BUENAVISTA;0,0052910053;0,0552910053;0;1;1;0;0;0
2014;17495;CALDAS;NORCASIA;0,0052877138;0,0552877138;0;0;0;0;0;0
2002;15897;BOYACA;ZETAQUIRA;0,0052870091;0,0552870091;0;1;1;0;9;1
2010;50245;META;EL CALVARIO;0,0052863436;0,0552863436;0;1;1;0;0;0
2007;52378;NARIÑO;LA CRUZ;0,0052835703;0,0552835703;0;1;1;0;23;1
2010;68745;SANTANDER;SIMACOTA;0,0052833814;0,0552833814;1;1;1;0;15;0
2008;63690;QUINDIO;SALENTO;0,0052821796;0,0552821796;0;1;1;0;4;0
2003;15218;BOYACA;COVARACHIA;0,0052816901;0,0552816901;0;1;1;0;5;0
2015;76054;VALLE DEL CAUCA;ARGELIA;0,0052778640;0,0552778640;0;0;0;0;0;0
2010;41132;HUILA;CAMPOALEGRE;0,0052768866;0,0552768866;0;1;1;0;16;0
2016;63302;QUINDIO;GENOVA;0,0052753474;0,0552753474;0;0;0;0;0;0
2010;50680;META;SAN CARLOS DE GUAROA;0,0052750565;0,0552750565;0;1;1;0;3;0
2012;52207;NARIÑO;CONSACA;0,0052718627;0,0552718627;0;1;1;0;0;0
2006;54223;NORTE DE SANTANDER;CUCUTILLA;0,0052694611;0,0552694611;0;1;1;0;3;0
2012;41349;HUILA;HOBO;0,0052693208;0,0552693208;0;1;1;0;0;1
2002;54820;NORTE DE SANTANDER;TOLEDO;0,0052692530;0,0552692530;1;1;1;0;35;0
2014;63212;QUINDIO;CORDOBA;0,0052661275;0,0552661275;0;0;0;0;0;0
2016;50325;META;MAPIRIPAN;0,0052658400;0,0552658400;1;0;0;0;0;0
2015;76126;VALLE DEL CAUCA;CALIMA;0,0052654951;0,0552654951;1;0;0;0;5;0
2009;13894;BOLIVAR;ZAMBRANO;0,0052650366;0,0552650366;0;1;1;0;0;0
2007;20310;CESAR;GONZALEZ;0,0052649651;0,0552649651;0;1;1;0;0;1
2014;13667;BOLIVAR;SAN MARTIN DE LOBA;0,0052600473;0,0552600473;1;0;0;0;0;0
2007;19548;CAUCA;PIENDAMO;0,0052588997;0,0552588997;0;1;1;0;18;0
2013;68773;SANTANDER;SUCRE;0,0052576236;0,0552576236;1;0;1;0;0;0
2008;76377;VALLE DEL CAUCA;LA CUMBRE;0,0052570614;0,0552570614;0;1;1;0;2;0
2005;68502;SANTANDER;ONZAGA;0,0052567023;0,0552567023;0;1;1;0;2;0
2009;70708;SUCRE;SAN MARCOS;0,0052548311;0,0552548311;0;1;1;0;29;0
2003;25297;CUNDINAMARCA;GACHETA;0,0052539405;0,0552539405;0;1;1;2;26;1
2012;68377;SANTANDER;LA BELLEZA;0,0052539405;0,0552539405;1;1;1;0;0;0
2003;25040;CUNDINAMARCA;ANOLAIMA;0,0052526448;0,0552526448;0;1;1;0;19;0
2003;63212;QUINDIO;CORDOBA;0,0052498190;0,0552498190;0;1;1;0;7;0
2005;44378;LA GUAJIRA;HATONUEVO;0,0052493438;0,0552493438;0;1;1;0;0;0
2015;47030;MAGDALENA;ALGARROBO;0,0052480916;0,0552480916;0;0;1;0;0;1
2012;5585;ANTIOQUIA;PUERTO NARE;0,0052477490;0,0552477490;0;1;1;0;0;0
2011;5670;ANTIOQUIA;SAN ROQUE;0,0052446545;0,0552446545;0;1;1;0;1;5
2011;70717;SUCRE;SAN PEDRO;0,0052436767;0,0552436767;0;1;1;0;0;0
2007;13188;BOLIVAR;CICUCO;0,0052356021;0,0552356021;0;1;1;0;0;0
2010;41530;HUILA;PALESTINA;0,0052312775;0,0552312775;0;1;1;0;0;0
2003;5030;ANTIOQUIA;AMAGA;0,0052312672;0,0552312672;0;0;1;0;86;1
2012;5658;ANTIOQUIA;SAN JOSE DE LA MONTAÑA;0,0052307692;0,0552307692;0;1;1;0;0;0
2014;23675;CORDOBA;SAN BERNARDO DEL VIENTO;0,0052298216;0,0552298216;0;0;0;0;0;0
2003;23675;CORDOBA;SAN BERNARDO DEL VIENTO;0,0052289704;0,0552289704;0;1;1;0;5;0
2002;25649;CUNDINAMARCA;SAN BERNARDO;0,0052287582;0,0552287582;0;1;1;1;13;0
2010;17446;CALDAS;MARULANDA;0,0052279988;0,0552279988;0;1;1;0;3;0
2014;52215;NARIÑO;CORDOBA;0,0052254832;0,0552254832;0;0;1;0;0;1
2011;13580;BOLIVAR;REGIDOR;0,0052243393;0,0552243393;0;1;1;0;0;0
2007;25815;CUNDINAMARCA;TOCAIMA;0,0052229811;0,0552229811;0;1;1;0;13;0
2014;94663;GUAINIA;MAPIRIPANA;0,0052228412;0,0552228412;1;0;0;0;0;0
2011;70429;SUCRE;MAJAGUAL;0,0052209699;0,0552209699;0;1;1;0;15;0
2016;44874;LA GUAJIRA;VILLANUEVA;0,0052208117;0,0552208117;0;0;0;0;0;0
2002;15442;BOYACA;MARIPI;0,0052199851;0,0552199851;1;1;1;0;2;0
2005;68686;SANTANDER;SAN MIGUEL;0,0052180395;0,0552180395;0;1;1;0;0;0
2003;63690;QUINDIO;SALENTO;0,0052169138;0,0552169138;0;1;1;0;32;0
2005;5861;ANTIOQUIA;VENECIA;0,0052164841;0,0552164841;0;1;1;0;3;0
2010;19455;CAUCA;MIRANDA;0,0052156635;0,0552156635;0;1;1;2;52;3
2007;23555;CORDOBA;PLANETA RICA;0,0052136480;0,0552136480;0;1;1;0;71;0
2004;25040;CUNDINAMARCA;ANOLAIMA;0,0052125996;0,0552125996;0;1;1;0;0;0
2016;73504;TOLIMA;ORTEGA;0,0052110635;0,0552110635;0;0;0;0;0;0
2006;23555;CORDOBA;PLANETA RICA;0,0052093382;0,0552093382;0;1;1;0;23;2
2002;52435;NARIÑO;MALLAMA;0,0052088653;0,0552088653;0;1;1;0;25;0
2004;19022;CAUCA;ALMAGUER;0,0052085893;0,0552085893;0;1;1;0;16;0
2007;15720;BOYACA;SATIVANORTE;0,0052063964;0,0552063964;0;1;1;0;0;0
2015;76403;VALLE DEL CAUCA;LA VICTORIA;0,0052063684;0,0552063684;0;0;1;0;3;1
2006;15442;BOYACA;MARIPI;0,0052056882;0,0552056882;1;1;1;0;0;0
2009;25168;CUNDINAMARCA;CHAGUANI;0,0052031715;0,0552031715;0;1;1;0;0;0
2009;41797;HUILA;TESALIA;0,0052019923;0,0552019923;0;1;1;0;0;0
2008;23675;CORDOBA;SAN BERNARDO DEL VIENTO;0,0052004334;0,0552004334;0;1;1;0;14;0
2002;52399;NARIÑO;LA UNION;0,0051996092;0,0551996092;0;1;1;1;96;1
2007;19824;CAUCA;TOTORO;0,0051934997;0,0551934997;0;1;1;0;5;0
2013;41551;HUILA;PITALITO;0,0051879817;0,0551879817;0;0;1;0;30;6
2008;17042;CALDAS;ANSERMA;0,0051853772;0,0551853772;0;1;1;0;31;0
2004;23419;CORDOBA;LOS CORDOBAS;0,0051837346;0,0551837346;0;1;1;0;6;0
2007;86760;PUTUMAYO;SANTIAGO;0,0051797040;0,0551797040;0;1;1;0;3;4
2012;23574;CORDOBA;PUERTO ESCONDIDO;0,0051778478;0,0551778478;0;1;1;0;0;0
2015;19698;CAUCA;SANTANDER DE QUILICHAO;0,0051739804;0,0551739804;0;0;1;0;20;1
2016;5480;ANTIOQUIA;MUTATA;0,0051715140;0,0551715140;0;0;0;0;0;0
2005;85001;CASANARE;YOPAL;0,0051703790;0,0551703790;0;1;1;0;210;5
2003;54599;NORTE DE SANTANDER;RAGONVALIA;0,0051698671;0,0551698671;0;1;1;0;43;1
2013;76364;VALLE DEL CAUCA;JAMUNDI;0,0051696932;0,0551696932;0;1;1;3;102;13
2014;52110;NARIÑO;BUESACO;0,0051681673;0,0551681673;0;0;0;0;0;0
2012;20228;CESAR;CURUMANI;0,0051680606;0,0551680606;0;1;1;0;20;0
2003;68820;SANTANDER;TONA;0,0051671733;0,0551671733;0;1;1;0;5;0
2006;68296;SANTANDER;GALAN;0,0051670685;0,0551670685;0;1;1;1;0;0
2003;19455;CAUCA;MIRANDA;0,0051653543;0,0551653543;0;1;1;0;107;6
2013;5091;ANTIOQUIA;BETANIA;0,0051649626;0,0551649626;0;0;1;0;0;0
2013;25524;CUNDINAMARCA;PANDI;0,0051647373;0,0551647373;0;0;1;0;0;0
2009;76054;VALLE DEL CAUCA;ARGELIA;0,0051632498;0,0551632498;0;1;1;0;4;0
2016;81220;ARAUCA;CRAVO NORTE;0,0051624658;0,0551624658;0;0;0;0;0;0
2004;17050;CALDAS;ARANZAZU;0,0051621851;0,0551621851;0;1;1;0;12;0
2007;76403;VALLE DEL CAUCA;LA VICTORIA;0,0051612903;0,0551612903;0;1;1;0;23;0
2013;76122;VALLE DEL CAUCA;CAICEDONIA;0,0051611614;0,0551611614;0;0;1;0;11;0
2012;20770;CESAR;SAN MARTIN;0,0051611486;0,0551611486;1;1;1;0;10;0
2009;76622;VALLE DEL CAUCA;ROLDANILLO;0,0051605674;0,0551605674;0;1;1;0;36;0
2016;25506;CUNDINAMARCA;VENECIA;0,0051597052;0,0551597052;0;0;0;0;0;0
2012;73585;TOLIMA;PURIFICACION;0,0051583867;0,0551583867;0;1;1;0;0;0
2010;85136;CASANARE;LA SALINA;0,0051546392;0,0551546392;0;1;1;0;0;0
2012;73520;TOLIMA;PALOCABILDO;0,0051546392;0,0551546392;0;1;1;0;6;0
2011;63302;QUINDIO;GENOVA;0,0051522248;0,0551522248;0;1;1;0;22;0
2009;76563;VALLE DEL CAUCA;PRADERA;0,0051521243;0,0551521243;0;1;1;1;23;0
2016;73483;TOLIMA;NATAGAIMA;0,0051518920;0,0551518920;0;0;0;0;0;0
2014;68176;SANTANDER;CHIMA;0,0051496621;0,0551496621;0;0;0;0;0;0
2010;52381;NARIÑO;LA FLORIDA;0,0051481302;0,0551481302;0;1;1;0;18;0
2007;47703;MAGDALENA;SAN ZENON;0,0051454139;0,0551454139;0;1;1;0;8;0
2006;19142;CAUCA;CALOTO;0,0051422231;0,0551422231;0;1;1;1;76;4
2011;81001;ARAUCA;ARAUCA;0,0051418503;0,0551418503;0;1;1;2;51;2
2006;15673;BOYACA;SAN MATEO;0,0051402870;0,0551402870;0;1;1;0;0;0
2007;19698;CAUCA;SANTANDER DE QUILICHAO;0,0051392433;0,0551392433;0;1;1;0;181;4
2012;86755;PUTUMAYO;SAN FRANCISCO;0,0051391863;0,0551391863;0;1;1;0;0;0
2012;68655;SANTANDER;SABANA DE TORRES;0,0051370761;0,0551370761;0;1;1;0;0;0
2007;76041;VALLE DEL CAUCA;ANSERMANUEVO;0,0051359812;0,0551359812;0;1;1;0;40;0
2003;8549;ATLANTICO;PIOJO;0,0051342812;0,0551342812;0;1;1;0;2;0
2006;41319;HUILA;GUADALUPE;0,0051333557;0,0551333557;0;1;1;0;9;0
2014;41807;HUILA;TIMANA;0,0051276994;0,0551276994;0;0;0;0;0;0
2005;54377;NORTE DE SANTANDER;LABATECA;0,0051264525;0,0551264525;0;1;1;0;6;0
2011;47189;MAGDALENA;CIENAGA;0,0051205606;0,0551205606;1;1;1;0;39;4
2013;17541;CALDAS;PENSILVANIA;0,0051194539;0,0551194539;0;0;1;0;0;0
2009;54128;NORTE DE SANTANDER;CACHIRA;0,0051167550;0,0551167550;1;1;1;0;0;0
2013;5086;ANTIOQUIA;BELMIRA;0,0051166290;0,0551166290;0;0;1;0;0;0
2013;85139;CASANARE;MANI;0,0051157781;0,0551157781;0;0;1;0;0;1
2013;44420;LA GUAJIRA;LA JAGUA DEL PILAR;0,0051150895;0,0551150895;0;0;1;0;0;0
2006;50006;META;ACACIAS;0,0051149053;0,0551149053;0;1;1;0;184;2
2010;23419;CORDOBA;LOS CORDOBAS;0,0051122255;0,0551122255;0;1;1;0;15;0
2002;13052;BOLIVAR;ARJONA;0,0051102884;0,0551102884;0;1;1;0;116;5
2008;23570;CORDOBA;PUEBLO NUEVO;0,0051102743;0,0551102743;0;1;1;0;9;0
2004;41298;HUILA;GARZON;0,0051095319;0,0551095319;0;1;1;0;88;1
2003;68705;SANTANDER;SANTA BARBARA;0,0051085568;0,0551085568;0;1;1;0;0;0
2002;5686;ANTIOQUIA;SANTA ROSA DE OSOS;0,0051079480;0,0551079480;0;1;1;0;149;4
2014;66383;RISARALDA;LA CELIA;0,0051073709;0,0551073709;0;0;0;0;0;0
2004;25875;CUNDINAMARCA;VILLETA;0,0051072944;0,0551072944;0;1;1;0;44;0
2003;27372;CHOCO;JURADO;0,0051061543;0,0551061543;0;1;1;0;4;0
2016;81001;ARAUCA;ARAUCA;0,0051052256;0,0551052256;0;1;1;2;2;39
2006;23068;CORDOBA;AYAPEL;0,0051045155;0,0551045155;0;1;1;0;4;0
2006;15109;BOYACA;BUENAVISTA;0,0051011733;0,0551011733;0;1;1;0;8;0
2015;15533;BOYACA;PAYA;0,0050980392;0,0550980392;0;0;0;0;0;0
2007;76377;VALLE DEL CAUCA;LA CUMBRE;0,0050947444;0,0550947444;0;1;1;0;6;0
2015;73026;TOLIMA;ALVARADO;0,0050939552;0,0550939552;0;0;0;0;0;0
2006;5761;ANTIOQUIA;SOPETRAN;0,0050930027;0,0550930027;0;1;1;0;49;0
2014;5055;ANTIOQUIA;ARGELIA;0,0050922259;0,0550922259;0;0;0;0;0;0
2012;20400;CESAR;LA JAGUA DE IBIRICO;0,0050887148;0,0550887148;0;1;1;0;0;6
2008;50006;META;ACACIAS;0,0050884918;0,0550884918;0;1;1;0;81;0
2008;15621;BOYACA;RONDON;0,0050881954;0,0550881954;0;1;1;0;0;0
2002;70001;SUCRE;SINCELEJO;0,0050869817;0,0550869817;0;1;1;0;249;8
2008;5885;ANTIOQUIA;YALI;0,0050864700;0,0550864700;0;1;1;0;22;0
2004;44035;LA GUAJIRA;ALBANIA;0,0050862671;0,0550862671;0;1;1;0;18;0
2011;5756;ANTIOQUIA;SONSON;0,0050841467;0,0550841467;0;1;1;0;2;0
2002;68770;SANTANDER;SUAITA;0,0050784034;0,0550784034;0;1;1;1;10;0
2015;5652;ANTIOQUIA;SAN FRANCISCO;0,0050770967;0,0550770967;0;0;1;0;0;1
2002;15757;BOYACA;SOCHA;0,0050768029;0,0550768029;0;1;1;0;0;0
2002;41530;HUILA;PALESTINA;0,0050761421;0,0550761421;0;1;1;0;19;0
2012;99524;VICHADA;LA PRIMAVERA;0,0050757741;0,0550757741;1;1;1;0;0;0
2016;91407;AMAZONAS;LA PEDRERA;0,0050731707;0,0550731707;0;0;0;0;0;0
2006;52687;NARIÑO;SAN LORENZO;0,0050717600;0,0550717600;0;1;1;0;13;1
2008;5658;ANTIOQUIA;SAN JOSE DE LA MONTAÑA;0,0050681026;0,0550681026;0;1;1;0;1;0
2015;23500;CORDOBA;MOÑITOS;0,0050668902;0,0550668902;0;0;0;0;0;0
2016;52480;NARIÑO;NARIÑO;0,0050668829;0,0550668829;0;0;0;0;0;0
2009;5674;ANTIOQUIA;SAN VICENTE;0,0050668392;0,0550668392;0;1;1;0;2;0
2013;5051;ANTIOQUIA;ARBOLETES;0,0050656168;0,0550656168;0;0;1;0;0;0
2002;13760;BOLIVAR;SOPLAVIENTO;0,0050651230;0,0550651230;0;1;1;0;0;0
2008;85325;CASANARE;SAN LUIS DE PALENQUE;0,0050639659;0,0550639659;0;1;1;0;7;0
2014;5467;ANTIOQUIA;MONTEBELLO;0,0050600886;0,0550600886;0;0;0;0;0;0
2009;23419;CORDOBA;LOS CORDOBAS;0,0050593598;0,0550593598;0;1;1;0;30;0
2015;41660;HUILA;SALADOBLANCO;0,0050593161;0,0550593161;0;0;0;0;10;0
2003;41548;HUILA;PITAL;0,0050588886;0,0550588886;0;0;1;0;24;1
2013;68101;SANTANDER;BOLIVAR;0,0050560910;0,0550560910;1;0;1;0;0;0
2011;52320;NARIÑO;GUAITARILLA;0,0050548930;0,0550548930;0;1;1;0;2;1
2003;76736;VALLE DEL CAUCA;SEVILLA;0,0050542255;0,0550542255;0;1;1;0;83;0
2016;19693;CAUCA;SAN SEBASTIAN;0,0050519425;0,0550519425;0;0;0;0;0;0
2003;25245;CUNDINAMARCA;EL COLEGIO;0,0050477285;0,0550477285;0;0;1;0;33;0
2002;52678;NARIÑO;SAMANIEGO;0,0050456275;0,0550456275;1;1;1;0;147;7
2009;85440;CASANARE;VILLANUEVA;0,0050438014;0,0550438014;0;1;1;0;0;0
2010;68502;SANTANDER;ONZAGA;0,0050429585;0,0550429585;0;1;1;0;0;0
2012;70429;SUCRE;MAJAGUAL;0,0050410925;0,0550410925;0;1;1;0;5;0
2009;91460;AMAZONAS;MIRITI - PARANA;0,0050409578;0,0550409578;1;1;1;0;0;0
2009;47551;MAGDALENA;PIVIJAY;0,0050402939;0,0550402939;0;1;1;0;9;0
2012;5021;ANTIOQUIA;ALEJANDRIA;0,0050349650;0,0550349650;0;1;1;0;0;0
2008;85263;CASANARE;PORE;0,0050339794;0,0550339794;0;1;1;0;2;2
2009;15690;BOYACA;SANTA MARIA;0,0050331732;0,0550331732;0;1;1;0;0;0
2012;44430;LA GUAJIRA;MAICAO;0,0050327771;0,0550327771;0;1;1;0;108;62
2014;52224;NARIÑO;CUASPUD;0,0050315937;0,0550315937;0;0;0;0;0;0
2016;85139;CASANARE;MANI;0,0050314465;0,0550314465;0;0;0;0;0;0
2007;41807;HUILA;TIMANA;0,0050313839;0,0550313839;0;1;1;0;11;0
2006;70708;SUCRE;SAN MARCOS;0,0050310050;0,0550310050;0;1;1;0;19;0
2007;41001;HUILA;NEIVA;0,0050263581;0,0550263581;0;1;1;3;133;12
2008;15580;BOYACA;QUIPAMA;0,0050263004;0,0550263004;0;1;1;0;0;0
2012;47745;MAGDALENA;SITIONUEVO;0,0050252907;0,0550252907;0;1;1;0;2;0
2006;52678;NARIÑO;SAMANIEGO;0,0050249260;0,0550249260;1;1;1;18;134;10
2006;76377;VALLE DEL CAUCA;LA CUMBRE;0,0050197203;0,0550197203;0;1;1;1;6;0
2009;85139;CASANARE;MANI;0,0050197203;0,0550197203;0;1;1;0;0;0
2008;15667;BOYACA;SAN LUIS DE GACENO;0,0050142069;0,0550142069;0;1;1;0;0;0
2012;47570;MAGDALENA;PUEBLOVIEJO;0,0050139276;0,0550139276;0;1;1;0;6;0
2008;66045;RISARALDA;APIA;0,0050136483;0,0550136483;0;1;1;0;21;0
2004;41801;HUILA;TERUEL;0,0050134507;0,0550134507;0;1;1;0;4;0
2016;19397;CAUCA;LA VEGA;0,0050130208;0,0550130208;0;0;0;0;4;0
2005;23570;CORDOBA;PUEBLO NUEVO;0,0050101471;0,0550101471;0;1;1;0;8;0
2015;5475;ANTIOQUIA;MURINDO;0,0050076203;0,0550076203;0;0;0;0;0;0
2014;17662;CALDAS;SAMANA;0,0050060150;0,0550060150;0;0;0;0;0;0
2012;19548;CAUCA;PIENDAMO;0,0050051778;0,0550051778;0;1;1;0;11;83
2005;41378;HUILA;LA ARGENTINA;0,0050034507;0,0550034507;0;1;1;0;5;0
2013;25168;CUNDINAMARCA;CHAGUANI;0,0050012503;0,0550012503;0;0;1;0;0;0
2013;73030;TOLIMA;AMBALEMA;0,0050000000;0,0550000000;0;0;1;0;0;0
2014;44110;LA GUAJIRA;EL MOLINO;0,0049959335;0,0549959335;0;0;1;0;0;41
2002;23675;CORDOBA;SAN BERNARDO DEL VIENTO;0,0049911342;0,0549911342;0;1;1;0;25;0
2015;5059;ANTIOQUIA;ARMENIA;0,0049881235;0,0549881235;0;0;0;0;0;0
2012;47001;MAGDALENA;SANTA MARTA;0,0049859277;0,0549859277;1;1;1;0;102;23
2014;47798;MAGDALENA;TENERIFE;0,0049783726;0,0549783726;0;0;0;0;0;0
2004;50318;META;GUAMAL;0,0049756870;0,0549756870;0;1;1;0;16;0
2012;5890;ANTIOQUIA;YOLOMBO;0,0049714034;0,0549714034;0;1;1;0;2;4
2012;85279;CASANARE;RECETOR;0,0049710025;0,0549710025;0;1;1;0;0;0
2008;17877;CALDAS;VITERBO;0,0049693299;0,0549693299;0;1;1;0;2;0
2004;52378;NARIÑO;LA CRUZ;0,0049685894;0,0549685894;0;1;1;0;19;0
2003;5034;ANTIOQUIA;ANDES;0,0049684272;0,0549684272;0;0;1;0;135;0
2008;5148;ANTIOQUIA;EL CARMEN DE VIBORAL;0,0049683618;0,0549683618;0;1;1;0;27;0
2014;73461;TOLIMA;MURILLO;0,0049682035;0,0549682035;0;0;0;0;4;0
2013;54001;NORTE DE SANTANDER;CUCUTA;0,0049599719;0,0549599719;1;0;1;0;180;44
2008;76606;VALLE DEL CAUCA;RESTREPO;0,0049595078;0,0549595078;0;1;1;0;16;0
2003;76122;VALLE DEL CAUCA;CAICEDONIA;0,0049581655;0,0549581655;0;1;1;0;83;1
2010;5001;ANTIOQUIA;MEDELLIN;0,0049576428;0,0549576428;0;1;1;0;616;35
2014;23350;CORDOBA;LA APARTADA;0,0049551359;0,0549551359;0;0;0;0;0;0
2006;73547;TOLIMA;PIEDRAS;0,0049541284;0,0549541284;0;1;1;0;0;0
2007;25572;CUNDINAMARCA;PUERTO SALGAR;0,0049514142;0,0549514142;0;1;1;0;19;0
2009;52480;NARIÑO;NARIÑO;0,0049504950;0,0549504950;0;1;1;0;4;0
2013;41615;HUILA;RIVERA;0,0049499565;0,0549499565;0;0;1;0;15;0
2009;5761;ANTIOQUIA;SOPETRAN;0,0049490747;0,0549490747;0;1;1;0;24;1
2007;73001;TOLIMA;IBAGUE;0,0049490384;0,0549490384;0;1;1;0;113;15
2014;85250;CASANARE;PAZ DE ARIPORO;0,0049490102;0,0549490102;0;0;0;0;0;0
2002;15362;BOYACA;IZA;0,0049480455;0,0549480455;0;1;1;0;0;0
2014;13655;BOLIVAR;SAN JACINTO DEL CAUCA;0,0049467275;0,0549467275;1;0;0;0;0;0
2008;15480;BOYACA;MUZO;0,0049415087;0,0549415087;0;1;1;0;5;0
2007;76823;VALLE DEL CAUCA;TORO;0,0049408969;0,0549408969;0;1;1;0;37;0
2010;15223;BOYACA;CUBARA;0,0049386411;0,0549386411;1;1;1;0;6;0
2014;85139;CASANARE;MANI;0,0049376066;0,0549376066;0;0;0;1;6;0
2003;76100;VALLE DEL CAUCA;BOLIVAR;0,0049373338;0,0549373338;0;1;1;0;29;2
2016;20383;CESAR;LA GLORIA;0,0049373041;0,0549373041;0;0;0;0;0;0
2004;70702;SUCRE;SAN JUAN DE BETULIA;0,0049364733;0,0549364733;0;1;1;0;51;1
2014;5490;ANTIOQUIA;NECOCLI;0,0049359966;0,0549359966;0;0;0;0;0;0
2004;41770;HUILA;SUAZA;0,0049313894;0,0549313894;0;1;1;0;9;0
2005;68464;SANTANDER;MOGOTES;0,0049306063;0,0549306063;0;1;1;0;0;0
2016;19473;CAUCA;MORALES;0,0049298735;0,0549298735;1;0;1;0;0;4
2004;13468;BOLIVAR;MOMPOS;0,0049294413;0,0549294413;0;1;1;0;19;0
2005;25653;CUNDINAMARCA;SAN CAYETANO;0,0049279757;0,0549279757;0;1;1;0;0;0
2014;50689;META;SAN MARTIN;0,0049275243;0,0549275243;0;0;1;0;3;1
2014;5315;ANTIOQUIA;GUADALUPE;0,0049253257;0,0549253257;0;1;1;1;3;3
2004;19137;CAUCA;CALDONO;0,0049243412;0,0549243412;0;1;1;2;29;0
2009;73585;TOLIMA;PURIFICACION;0,0049179752;0,0549179752;0;1;1;0;0;0
2003;19698;CAUCA;SANTANDER DE QUILICHAO;0,0049154870;0,0549154870;0;1;1;3;162;2
2008;54553;NORTE DE SANTANDER;PUERTO SANTANDER;0,0049153468;0,0549153468;0;1;1;0;14;0
2007;54051;NORTE DE SANTANDER;ARBOLEDAS;0,0049153468;0,0549153468;0;1;1;0;5;0
2008;5390;ANTIOQUIA;LA PINTADA;0,0049125849;0,0549125849;0;1;1;0;17;0
2016;5887;ANTIOQUIA;YARUMAL;0,0049118813;0,0549118813;0;0;1;0;3;3
2005;23574;CORDOBA;PUERTO ESCONDIDO;0,0049114110;0,0549114110;0;1;1;0;6;0
2011;13212;BOLIVAR;CORDOBA;0,0049105021;0,0549105021;0;1;1;0;0;0
2002;19137;CAUCA;CALDONO;0,0049102551;0,0549102551;0;1;1;0;31;0
2013;63690;QUINDIO;SALENTO;0,0049095245;0,0549095245;0;0;1;0;0;0
2005;25592;CUNDINAMARCA;QUEBRADANEGRA;0,0049030058;0,0549030058;0;1;1;0;6;0
2003;15774;BOYACA;SUSACON;0,0049006964;0,0549006964;0;1;1;0;8;0
2011;5543;ANTIOQUIA;PEQUE;0,0048986649;0,0548986649;0;1;1;0;15;1
